s-value,runtime,keyComp
1,56.73698663711548,105049526
2,51.61048626899719,105049526
3,49.04461312294006,105049198
4,48.218366861343384,105110011
5,46.007807970047,105552600
6,45.55732178688049,105552600
7,45.78296494483948,105552600
8,45.3309600353241,105552600
9,45.00603914260864,106575783
10,44.45576047897339,108209999
11,44.741783142089844,108209999
12,44.496670722961426,108209999
13,44.53457474708557,108209999
14,44.61199355125427,108209999
15,44.8001708984375,108209999
16,44.753580808639526,108209999
17,44.57605981826782,108209999
18,44.601134300231934,108209999
19,46.34824728965759,115514492
20,46.58535718917847,116169357
21,46.58289670944214,116169357
22,46.477346658706665,116169357
23,46.291364431381226,116169357
24,46.71039009094238,116169357
25,46.73873233795166,116169357
26,46.417922496795654,116169357
27,46.15568780899048,116169357
28,46.48474383354187,116169357
29,46.352569341659546,116169357
30,46.33990430831909,116169357
31,46.45187163352966,116169357
32,46.17229247093201,116169357
33,46.3329381942749,116169357
34,46.436944007873535,116169357
35,46.25068116188049,116169357
36,46.16420269012451,116169357
37,46.33487391471863,116169357
38,52.45754814147949,132628003
39,53.17960476875305,135623615
40,53.12463569641113,135623615
41,52.86001992225647,135623615
42,52.60968065261841,135623615
43,53.09014415740967,135623615
44,52.80899715423584,135623615
45,52.509440183639526,135623615
46,52.8277804851532,135623615
47,52.51094913482666,135623615
48,52.65944838523865,135623615
49,53.11845636367798,135623615
50,52.84662699699402,135623615
51,53.1078462600708,135623615
52,52.86170506477356,135623615
53,52.52361726760864,135623615
54,53.04959416389465,135623615
55,52.66739320755005,135623615
56,53.04223322868347,135623615
57,52.68890023231506,135623615
58,52.70271182060242,135623615
59,53.034648180007935,135623615
60,52.56566309928894,135623615
61,52.71694850921631,135623615
62,52.988545417785645,135623615
63,52.88038969039917,135623615
64,52.74152159690857,135623615
65,53.67951321601868,135623615
66,52.743921995162964,135623615
67,53.01830005645752,135623615
68,52.971155643463135,135623615
69,52.991732597351074,135623615
70,52.67584991455078,135623615
71,52.67203450202942,135623615
72,52.397491693496704,135623615
73,52.242515325546265,135623615
74,52.53087377548218,135623615
75,52.6444787979126,135623615
76,63.53243827819824,165779072
77,68.87171053886414,178668990
78,70.45228409767151,178668990
79,69.15712213516235,178668990
80,68.48220992088318,178668990
81,68.55881428718567,178668990
82,68.55434036254883,178668990
83,68.41911911964417,178668990
84,68.44228315353394,178668990
85,68.42865753173828,178668990
86,68.05753588676453,178668990
87,68.9322600364685,178668990
88,68.5152804851532,178668990
89,68.24779796600342,178668990
90,68.11072635650635,178668990
91,68.21959710121155,178668990
92,69.17072463035583,178668990
93,68.19641184806824,178668990
94,68.28941607475281,178668990
95,68.15687441825867,178668990
96,67.93971133232117,178668990
97,68.48735523223877,178668990
98,69.30479192733765,178668990
99,71.1434485912323,178668990
100,68.92221689224243,178668990
